raceId,driverId,stop,lap,milliseconds_pit,positionOrder,points,laps
1065,840,1,25,24846,7,6.0,53
1065,4,1,25,24797,8,4.0,53
1065,847,1,26,24156,9,2.0,53
1065,839,1,26,30333,10,1.0,53
1065,849,1,23,24168,11,0.0,53
1065,20,1,22,25157,12,0.0,53
1065,20,2,26,25927,12,0.0,53
1065,841,1,1,37190,13,0.0,53
1065,841,2,25,30551,13,0.0,53
1065,9,1,26,24501,14,0.0,53
1065,854,1,23,24714,15,0.0,53
1065,853,1,24,24928,16,0.0,41
1065,853,2,28,24806,16,0.0,41
1065,853,3,39,30917,16,0.0,41
1065,1,1,25,25619,17,0.0,25
1065,830,1,23,32456,18,0.0,25
1066,1,1,26,29878,1,25.0,53
1066,1,2,49,30045,1,25.0,53
1066,830,1,26,29578,2,18.0,53
1066,830,2,48,31017,2,18.0,53
1066,832,1,14,30715,3,15.0,53
1066,832,2,48,30677,3,15.0,53
1066,817,1,22,33617,4,12.0,53
1066,817,2,48,31016,4,12.0,53
1066,822,1,28,29936,5,10.0,53
1066,822,2,47,29569,5,10.0,53
1066,4,1,36,30157,6,8.0,53
1066,4,2,50,30702,6,8.0,53
1066,846,1,28,29824,7,7.0,53
1066,846,2,51,32670,7,7.0,53
1066,8,1,15,30102,8,4.0,53
1066,8,2,47,30131,8,4.0,53
1066,815,1,36,36026,9,2.0,53
1066,815,2,50,32313,9,2.0,53
1066,847,1,13,30665,10,1.0,53
1066,847,2,47,32081,10,1.0,53
1066,840,1,12,30241,11,0.0,53
1066,840,2,48,43124,11,0.0,53
1066,20,1,26,29242,12,0.0,52
1066,20,2,50,32128,12,0.0,52
1066,842,1,33,29354,13,0.0,52
1066,842,2,50,31915,13,0.0,52
1066,839,1,15,29901,14,0.0,52
1066,839,2,50,33264,14,0.0,52
1066,844,1,35,31849,15,0.0,52
1066,844,2,51,32648,15,0.0,52
1066,841,1,36,30081,16,0.0,52
1066,841,2,50,33961,16,0.0,52
1066,852,1,13,30112,17,0.0,52
1066,852,2,47,30980,17,0.0,52
1066,852,3,49,30972,17,0.0,52
1066,853,1,14,30127,18,0.0,51
1066,853,2,46,33931,18,0.0,51
1066,849,1,13,30056,19,0.0,47
1066,854,1,20,29996,20,0.0,32
1067,822,1,37,22962,1,26.0,58
1067,830,1,36,22442,2,18.0,58
1067,815,1,37,22463,3,15.0,58
1067,844,1,47,23646,4,12.0,58
1067,1,1,50,22684,5,10.0,58
1067,842,1,39,29310,6,8.0,58
1067,846,1,34,23239,7,6.0,58
1067,832,1,36,28353,8,4.0,58
1067,840,1,39,35509,9,2.0,58
1067,841,1,40,23150,11,0.0,57
1067,8,1,37,23164,12,0.0,57
1067,817,1,21,23028,13,0.0,57
1067,852,1,35,23329,14,0.0,57
1067,847,1,35,23551,15,0.0,57
1067,4,1,30,29116,16,0.0,57
1067,849,1,34,24104,17,0.0,57
1067,20,1,36,23500,18,0.0,57
1067,20,2,37,23514,18,0.0,57
1067,854,1,39,23892,19,0.0,56
1067,853,1,35,23829,20,0.0,56
1069,830,1,10,23727,1,25.0,56
1069,830,2,29,24052,1,25.0,56
1069,1,1,13,24481,2,19.0,56
1069,1,2,37,23676,2,19.0,56
1069,815,1,12,25018,3,15.0,56
1069,815,2,30,23604,3,15.0,56
1069,844,1,12,24011,4,12.0,56
1069,844,2,32,23805,4,12.0,56
1069,817,1,11,24176,5,10.0,56
1069,817,2,30,24036,5,10.0,56
1069,822,1,15,24444,6,8.0,56
1069,822,2,34,23619,6,8.0,56
1069,832,1,11,23414,7,6.0,56
1069,832,2,29,26866,7,6.0,56
1069,846,1,10,24385,8,4.0,56
1069,846,2,30,25548,8,4.0,56
1069,852,1,9,23802,9,2.0,55
1069,852,2,32,23529,9,2.0,55
1069,20,1,17,24977,10,1.0,55
1069,20,2,38,23849,10,1.0,55
1069,841,1,8,23993,11,0.0,55
1069,841,2,26,23502,11,0.0,55
1069,840,1,18,23827,12,0.0,55
1069,840,2,34,23455,12,0.0,55
1069,8,1,12,24191,13,0.0,55
1069,8,2,31,24090,13,0.0,55
1069,847,1,9,23572,14,0.0,55
1069,847,2,31,24980,14,0.0,55
1069,849,1,5,32610,15,0.0,55
1069,849,2,25,23653,15,0.0,55
1069,854,1,11,24293,16,0.0,54
1069,854,2,34,24247,16,0.0,54
1069,853,1,1,30673,17,0.0,54
1069,853,2,24,24611,17,0.0,54
1069,853,3,37,24169,17,0.0,54
1069,4,1,7,23576,18,0.0,49
1069,4,2,28,23844,18,0.0,49
1069,4,3,39,23314,18,0.0,49
1069,839,1,3,40800,19,0.0,40
1069,839,2,25,23919,19,0.0,40
1069,842,1,10,23745,20,0.0,14
1070,830,1,33,21908,1,25.0,71
1070,1,1,29,22373,2,18.0,71
1070,815,1,40,22114,3,15.0,71
1070,842,1,31,22549,4,12.0,71
1070,844,1,30,22085,5,10.0,71
1070,832,1,42,22031,6,8.0,70
1070,20,1,33,22277,7,6.0,70
1070,8,1,32,22424,8,4.0,70
1070,4,1,39,23985,9,2.0,70
1070,846,1,44,22534,10,1.0,70
1070,841,1,16,22205,11,0.0,70
1070,817,1,1,38128,12,0.0,70
1070,817,2,38,22813,12,0.0,70
1070,839,1,14,23100,13,0.0,70
1070,840,1,12,23586,14,0.0,69
1070,840,2,34,26056,14,0.0,69
1070,822,1,1,22463,15,0.0,69
1070,822,2,40,31664,15,0.0,69
1070,822,3,63,22680,15,0.0,69
1070,822,4,67,26443,15,0.0,69
1070,847,1,15,21984,16,0.0,69
1070,849,1,11,23681,17,0.0,69
1070,849,2,49,22739,17,0.0,69
1070,853,1,13,25094,18,0.0,68
1070,853,2,58,23637,18,0.0,68
1071,1,1,7,17910,1,25.0,71
1071,1,2,8,18660,1,25.0,71
1071,1,3,26,22690,1,25.0,71
1071,1,4,43,22664,1,25.0,71
1071,830,1,7,17916,2,18.0,71
1071,830,2,8,17807,2,18.0,71
1071,830,3,27,22722,2,18.0,71
1071,830,4,40,22766,2,18.0,71
1071,822,1,7,17899,3,15.0,71
1071,822,2,8,17837,3,15.0,71
1071,822,3,30,23263,3,15.0,71
1071,822,4,41,22856,3,15.0,71
1071,815,1,7,18308,4,13.0,71
1071,815,2,8,18136,4,13.0,71
1071,815,3,28,23165,4,13.0,71
1071,815,4,42,22656,4,13.0,71
1071,815,5,69,22916,4,13.0,71
1071,844,1,7,17943,5,10.0,71
1071,844,2,8,17771,5,10.0,71
1071,844,3,27,22667,5,10.0,71
1071,844,4,52,23064,5,10.0,71
1071,832,1,7,18460,6,8.0,71
1071,832,2,8,18373,6,8.0,71
1071,832,3,26,23321,6,8.0,71
1071,832,4,53,22745,6,8.0,71
1071,842,1,7,19439,7,6.0,70
1071,842,2,8,18608,7,6.0,70
1071,842,3,25,23116,7,6.0,70
1071,842,4,51,23039,7,6.0,70
1071,839,1,7,19285,8,4.0,70
1071,839,2,8,17818,8,4.0,70
1071,839,3,30,23504,8,4.0,70
1071,4,1,7,17751,9,2.0,70
1071,4,2,8,17705,9,2.0,70
1071,4,3,34,24375,9,2.0,70
1071,846,1,1,27313,10,1.0,70
1071,846,2,6,17719,10,1.0,70
1071,846,3,7,17673,10,1.0,70
1071,846,4,8,19176,10,1.0,70
1071,846,5,37,24211,10,1.0,70
1071,20,1,7,18107,11,0.0,70
1071,20,2,8,17896,11,0.0,70
1071,20,3,28,24464,11,0.0,70
1071,20,4,55,22978,11,0.0,70
1071,8,1,7,18327,12,0.0,70
1071,8,2,8,18763,12,0.0,70
1071,8,3,28,23541,12,0.0,70
1071,8,4,52,22666,12,0.0,70
1071,847,1,6,22978,13,0.0,70
1071,847,2,7,20844,13,0.0,70
1071,847,3,8,18179,13,0.0,70
1071,847,4,41,23132,13,0.0,70
1071,841,1,7,17713,14,0.0,70
1071,841,2,8,17929,14,0.0,70
1071,841,3,29,23618,14,0.0,70
1071,841,4,42,22830,14,0.0,70
1071,852,1,4,31939,15,0.0,70
1071,852,2,6,17758,15,0.0,70
1071,852,3,7,17711,15,0.0,70
1071,852,4,8,18499,15,0.0,70
1071,852,5,39,35416,15,0.0,70
1071,849,1,7,18153,16,0.0,70
1071,849,2,8,18784,16,0.0,70
1071,849,3,13,22936,16,0.0,70
1071,849,4,39,22958,16,0.0,70
1071,853,1,7,17995,17,0.0,69
1071,853,2,8,18467,17,0.0,69
1071,853,3,34,23546,17,0.0,69
1071,854,1,7,17861,18,0.0,69
1071,854,2,8,18588,18,0.0,69
1071,854,3,11,41173,18,0.0,69
1071,854,4,29,25597,18,0.0,69
1071,854,5,61,24627,18,0.0,69
1071,817,1,7,19732,19,0.0,49
1071,817,2,8,18347,19,0.0,49
1071,817,3,30,22839,19,0.0,49
1071,840,1,7,17948,20,0.0,47
1071,840,2,8,17935,20,0.0,47
1071,840,3,22,24997,20,0.0,47
1051,1,1,18,25235,1,25.0,57
1051,1,2,42,25381,1,25.0,57
1051,830,1,17,25300,2,19.0,57
1051,830,2,41,25175,2,19.0,57
1051,830,3,55,25465,2,19.0,57
1051,4,1,23,25991,3,15.0,57
1051,815,1,19,25419,4,12.0,57
1051,815,2,41,25420,4,12.0,57
1051,839,1,24,25517,5,10.0,57
1051,840,1,23,26157,6,8.0,57
1051,832,1,27,25639,7,6.0,57
1051,844,1,27,25799,8,4.0,57
1051,846,1,25,25319,9,2.0,56
1051,846,2,49,26552,9,2.0,56
1051,20,1,26,25726,10,1.0,56
1051,842,1,13,25630,11,0.0,56
1051,842,2,35,26109,11,0.0,56
1051,817,1,26,25562,12,0.0,56
1051,852,1,9,25659,13,0.0,56
1051,852,2,34,26674,13,0.0,56
1051,8,1,10,26174,14,0.0,56
1051,8,2,30,25633,14,0.0,56
1051,841,1,15,25987,15,0.0,56
1051,841,2,32,25347,15,0.0,56
1051,854,1,22,25881,16,0.0,56
1051,847,1,17,26121,17,0.0,55
1051,847,2,49,35006,17,0.0,55
1051,853,1,31,26515,18,0.0,55
1051,849,1,18,25811,19,0.0,50
1051,822,1,33,36341,20,0.0,48
1072,1,1,10,20580,1,26.0,50
1072,822,1,10,21668,3,15.0,50
1072,844,1,10,20531,7,6.0,50
1072,846,1,10,20973,10,1.0,50
1072,840,1,9,27165,11,0.0,50
1072,849,1,10,24220,12,0.0,50
1072,4,1,10,20405,13,0.0,49
1072,4,4,44,21097,13,0.0,49
1072,852,3,23,27874,14,0.0,49
1072,8,3,26,34489,15,0.0,49
1072,815,1,10,20710,17,0.0,14
1072,847,1,9,20519,19,0.0,14
1073,830,1,13,21152,1,26.0,58
1073,830,2,36,21871,1,26.0,58
1073,830,3,53,21453,1,26.0,58
1073,1,1,14,21595,2,18.0,58
1073,832,1,19,22213,3,15.0,58
1073,852,1,23,22455,4,12.0,58
1073,852,2,53,21909,4,12.0,58
1073,842,1,36,22133,5,10.0,58
1073,842,2,54,21920,5,10.0,58
1073,822,1,30,21669,6,8.0,58
1073,846,1,17,21380,7,6.0,58
1073,846,2,48,22173,7,6.0,58
1073,4,1,36,21304,8,4.0,58
1073,839,1,15,21677,9,2.0,58
1073,844,1,15,22461,10,1.0,58
1073,844,2,35,21173,10,1.0,58
1073,20,1,23,21221,11,0.0,58
1073,817,1,18,21449,12,0.0,57
1073,817,2,52,22056,12,0.0,57
1073,840,1,21,22288,13,0.0,57
1073,840,2,52,22661,13,0.0,57
1073,854,1,10,22124,14,0.0,57
1073,854,2,52,22070,14,0.0,57
1073,815,1,21,21471,15,0.0,55
1073,815,2,36,21413,15,0.0,55
1073,815,3,53,21385,15,0.0,55
1073,849,1,28,21241,16,0.0,50
1073,841,1,17,22283,17,0.0,33
1073,8,1,21,22338,19,0.0,25
1074,844,1,15,25012,1,26.0,57
1074,844,2,31,24527,1,26.0,57
1074,844,3,46,24613,1,26.0,57
1074,832,1,14,24666,2,18.0,57
1074,832,2,33,24438,2,18.0,57
1074,832,3,44,24287,2,18.0,57
1074,1,1,11,25201,3,15.0,57
1074,1,2,27,25796,3,15.0,57
1074,1,3,44,25579,3,15.0,57
1074,847,1,15,25888,4,12.0,57
1074,847,2,33,25334,4,12.0,57
1074,847,3,45,25574,4,12.0,57
1074,825,1,14,25478,5,10.0,57
1074,825,2,34,25876,5,10.0,57
1074,825,3,46,26051,5,10.0,57
1074,822,1,14,25893,6,8.0,57
1074,822,2,36,25156,6,8.0,57
1074,822,3,45,25188,6,8.0,57
1074,839,1,14,30484,7,6.0,57
1074,839,2,30,25393,7,6.0,57
1074,839,3,43,24233,7,6.0,57
1074,852,1,15,26095,8,4.0,57
1074,852,2,29,24350,8,4.0,57
1074,852,3,44,24188,8,4.0,57
1074,4,1,11,25365,9,2.0,57
1074,4,2,25,24909,9,2.0,57
1074,4,3,42,24508,9,2.0,57
1074,855,1,15,25428,10,1.0,57
1074,855,2,37,25291,10,1.0,57
1074,855,3,45,28647,10,1.0,57
1074,854,1,12,25214,11,0.0,57
1074,854,2,35,25586,11,0.0,57
1074,840,1,18,25739,12,0.0,57
1074,840,2,38,26957,12,0.0,57
1074,840,3,45,25039,12,0.0,57
1074,848,1,13,24874,13,0.0,57
1074,848,2,35,25570,13,0.0,57
1074,848,3,46,25055,13,0.0,57
1074,817,1,17,24915,14,0.0,57
1074,817,2,33,24885,14,0.0,57
1074,817,3,44,25139,14,0.0,57
1074,846,1,24,24568,15,0.0,57
1074,846,2,41,27367,15,0.0,57
1074,846,3,45,24975,15,0.0,57
1074,849,1,14,24457,16,0.0,57
1074,849,2,32,24778,16,0.0,57
1074,849,3,45,24658,16,0.0,57
1074,807,1,19,27365,17,0.0,57
1074,807,2,37,26712,17,0.0,57
1074,807,3,44,25748,17,0.0,57
1074,815,1,15,25046,18,0.0,56
1074,815,2,33,24173,18,0.0,56
1074,815,3,43,24947,18,0.0,56
1074,830,1,14,24897,19,0.0,54
1074,830,2,30,24937,19,0.0,54
1074,830,3,43,24402,19,0.0,54
1074,842,1,14,24575,20,0.0,44
1074,842,2,32,25875,20,0.0,44
1075,830,1,16,20731,1,25.0,50
1075,844,1,16,21038,2,19.0,50
1075,832,1,16,21521,3,15.0,50
1075,815,1,15,20481,4,12.0,50
1075,847,1,16,21415,5,10.0,50
1075,839,1,16,21141,6,8.0,50
1075,846,1,16,20383,7,6.0,50
1075,842,1,15,22820,8,4.0,50
1075,825,1,37,22374,9,2.0,50
1075,1,1,40,21788,10,1.0,50
1075,855,1,16,33734,11,0.0,50
1075,855,2,27,15103,11,0.0,50
1075,807,1,37,21425,12,0.0,50
1075,840,1,13,22339,13,0.0,49
1075,848,1,13,20683,14,0.0,47
1075,822,1,16,22561,15,0.0,36
1075,822,2,35,22710,15,0.0,36
1075,4,1,16,21543,16,0.0,35
1075,817,1,8,20650,17,0.0,35
1076,844,1,22,17973,1,26.0,58
1076,815,1,20,17434,2,18.0,58
1076,847,1,23,18479,3,15.0,58
1076,1,1,22,17877,4,12.0,58
1076,846,1,20,17556,5,10.0,58
1076,817,1,21,18150,6,8.0,58
1076,839,1,17,19128,7,6.0,58
1076,822,1,22,18413,8,4.0,58
1076,842,1,21,18926,9,2.0,58
1076,848,1,57,19845,10,1.0,58
1076,855,1,21,18380,11,0.0,58
1076,840,1,3,18242,12,0.0,58
1076,840,2,4,18560,12,0.0,58
1076,840,3,23,20402,12,0.0,58
1076,854,1,14,19039,13,0.0,57
1076,825,1,39,19111,14,0.0,57
1076,852,1,18,18443,15,0.0,57
1076,849,1,13,18552,16,0.0,57
1076,849,2,23,17936,16,0.0,57
1076,4,1,39,18796,17,0.0,57
1076,4,2,53,18394,17,0.0,57
1076,830,1,18,18281,18,0.0,38
1077,830,1,19,30001,1,26.0,63
1077,830,2,51,29942,1,26.0,63
1077,815,1,18,30366,2,18.0,63
1077,815,2,50,29627,2,18.0,63
1077,846,1,19,30070,3,15.0,63
1077,847,1,18,31079,4,12.0,63
1077,822,1,18,40957,5,10.0,63
1077,844,1,19,31794,6,8.0,63
1077,844,2,49,30042,6,8.0,63
1077,844,3,53,36560,6,8.0,63
1077,852,1,18,30372,7,6.0,63
1077,20,1,17,30484,8,4.0,63
1077,825,1,18,33765,9,2.0,63
1077,840,1,18,32667,10,1.0,62
1077,848,1,17,30793,11,0.0,62
1077,842,1,17,30405,12,0.0,62
1077,1,1,18,32740,13,0.0,62
1077,839,1,18,31409,14,0.0,62
1077,855,1,18,32203,15,0.0,62
1077,849,1,18,31125,16,0.0,62
1077,854,1,18,31320,17,0.0,62
1077,854,2,52,30984,17,0.0,62
1077,817,1,2,32362,18,0.0,62
1077,817,2,16,30422,18,0.0,62
1077,817,3,30,30155,18,0.0,62
1078,830,1,26,18798,1,26.0,57
1078,844,1,24,19697,2,18.0,57
1078,832,1,27,22063,3,15.0,57
1078,815,1,27,18519,4,12.0,57
1078,815,2,41,18433,4,12.0,57
1078,847,1,40,19035,5,10.0,57
1078,1,1,22,18820,6,8.0,57
1078,822,1,26,19614,7,6.0,57
1078,839,1,41,19019,8,4.0,57
1078,848,1,16,20059,9,2.0,57
1078,840,1,40,19074,10,1.0,57
1078,4,1,15,21638,11,0.0,57
1078,852,1,11,18870,12,0.0,57
1078,852,2,41,19618,12,0.0,57
1078,817,1,30,19484,13,0.0,57
1078,817,2,41,19280,13,0.0,57
1078,849,1,34,19185,14,0.0,57
1078,854,1,14,20413,15,0.0,57
1078,854,2,54,32381,15,0.0,57
1078,825,1,12,19760,16,0.0,56
1078,825,2,42,20673,16,0.0,56
1078,20,1,41,19861,17,0.0,54
1078,842,1,16,19543,18,0.0,45
1078,842,2,40,19007,18,0.0,45
1078,846,1,18,19986,19,0.0,39
1079,830,1,13,22173,1,25.0,66
1079,830,2,28,21966,1,25.0,66
1079,830,3,44,21941,1,25.0,66
1079,815,1,17,22032,2,19.0,66
1079,815,2,37,21619,2,19.0,66
1079,815,3,53,21694,2,19.0,66
1079,847,1,13,22154,3,15.0,66
1079,847,2,36,22039,3,15.0,66
1079,847,3,51,22815,3,15.0,66
1079,832,1,10,22341,4,12.0,66
1079,832,2,31,21867,4,12.0,66
1079,832,3,45,22302,4,12.0,66
1079,1,1,1,31054,5,10.0,66
1079,1,2,22,22105,5,10.0,66
1079,1,3,48,22241,5,10.0,66
1079,822,1,14,22987,6,8.0,66
1079,822,2,34,22541,6,8.0,66
1079,839,1,13,22137,7,6.0,66
1079,839,2,35,22953,7,6.0,66
1079,839,3,52,22033,7,6.0,66
1079,846,1,12,21916,8,4.0,66
1079,846,2,33,23341,8,4.0,66
1079,846,3,51,22165,8,4.0,66
1079,4,1,10,22375,9,2.0,65
1079,4,2,31,21914,9,2.0,65
1079,4,3,53,25407,9,2.0,65
1079,852,1,11,23083,10,1.0,65
1079,852,2,32,22802,10,1.0,65
1079,852,3,52,22316,10,1.0,65
1079,20,1,21,22536,11,0.0,65
1079,20,2,42,22456,11,0.0,65
1079,817,1,11,22124,12,0.0,65
1079,817,2,31,22399,12,0.0,65
1079,817,3,48,22154,12,0.0,65
1079,842,1,10,22008,13,0.0,65
1079,842,2,29,27947,13,0.0,65
1079,842,3,46,21838,13,0.0,65
1079,854,1,12,23582,14,0.0,65
1079,854,2,30,23127,14,0.0,65
1079,840,1,14,22833,15,0.0,65
1079,840,2,27,23394,15,0.0,65
1079,840,3,46,23812,15,0.0,65
1079,849,1,12,23189,16,0.0,64
1079,849,2,26,22311,16,0.0,64
1079,849,3,50,22761,16,0.0,64
1079,825,1,1,29632,17,0.0,64
1079,825,2,29,23878,17,0.0,64
1079,848,1,11,23419,18,0.0,64
1079,848,2,25,22657,18,0.0,64
1079,848,3,45,23328,18,0.0,64
1079,848,4,54,23404,18,0.0,64
1079,855,1,10,23109,19,0.0,28
1079,844,1,21,21794,20,0.0,27
1080,815,1,16,24409,1,25.0,64
1080,815,2,22,24536,1,25.0,64
1080,832,1,21,24666,2,18.0,64
1080,830,1,18,27009,3,15.0,64
1080,830,2,22,26930,3,15.0,64
1080,844,1,18,25710,4,12.0,64
1080,844,2,21,28034,4,12.0,64
1080,847,1,21,25352,5,10.0,64
1080,846,1,17,24872,6,9.0,64
1080,846,2,22,24760,6,9.0,64
1080,846,4,51,24607,6,9.0,64
1080,4,1,21,24526,7,6.0,64
1080,1,1,15,24796,8,4.0,64
1080,1,2,22,24507,8,4.0,64
1080,822,1,20,25865,9,2.0,64
1080,20,1,6,24965,10,1.0,64
1080,20,2,23,25133,10,1.0,64
1080,842,1,2,35486,11,0.0,64
1080,842,2,22,28770,11,0.0,64
1080,839,1,21,24875,12,0.0,64
1080,817,1,19,26056,13,0.0,64
1080,840,1,1,26731,14,0.0,64
1080,840,2,2,32750,14,0.0,64
1080,840,3,24,25650,14,0.0,64
1080,849,1,1,36773,15,0.0,63
1080,849,2,2,36351,15,0.0,63
1080,849,3,19,26910,15,0.0,63
1080,855,1,19,25594,16,0.0,63
1080,852,1,6,25068,17,0.0,63
1080,852,2,21,26021,17,0.0,63
1080,852,4,56,25266,17,0.0,63
1080,848,1,18,27231,18,0.0,48
1080,848,2,22,31518,18,0.0,48
1080,854,1,4,27637,19,0.0,24
1080,854,2,17,36854,19,0.0,24
1081,830,1,18,21468,1,25.0,51
1081,830,2,33,20722,1,25.0,51
1081,815,1,16,23379,2,19.0,51
1081,815,2,33,22349,2,19.0,51
1081,847,1,9,20538,3,15.0,51
1081,847,2,33,20527,3,15.0,51
1081,1,1,9,21470,4,12.0,51
1081,1,2,33,20831,4,12.0,51
1081,842,1,9,22698,5,10.0,51
1081,20,1,9,20249,6,8.0,51
1081,4,1,18,20571,7,6.0,51
1081,817,1,33,21794,8,4.0,51
1081,846,1,20,21443,9,2.0,51
1081,839,1,33,22638,10,1.0,51
1081,822,1,33,20979,11,0.0,50
1081,848,1,9,25577,12,0.0,50
1081,848,2,29,21540,12,0.0,50
1081,852,1,9,23083,13,0.0,50
1081,852,2,38,41500,13,0.0,50
1081,854,1,9,26973,14,0.0,50
1081,854,2,23,22231,14,0.0,50
1081,849,1,3,29395,15,0.0,50
1081,849,2,17,22069,15,0.0,50
1081,840,1,30,22059,16,0.0,46
1081,825,1,9,21555,17,0.0,31
1081,855,1,9,23001,18,0.0,23
1081,844,1,9,23212,19,0.0,21
1082,830,1,9,24217,1,25.0,70
1082,830,2,43,23704,1,25.0,70
1082,832,1,20,24215,2,19.0,70
1082,832,2,49,24881,2,19.0,70
1082,1,1,9,23845,3,15.0,70
1082,1,2,44,23841,3,15.0,70
1082,847,1,19,23951,4,12.0,70
1082,847,2,45,24069,4,12.0,70
1082,844,1,41,26199,5,10.0,70
1082,839,1,19,25684,6,8.0,70
1082,839,2,49,23945,6,8.0,70
1082,822,1,49,26089,7,6.0,70
1082,855,1,19,24281,8,4.0,70
1082,855,2,49,23980,8,4.0,70
1082,4,1,28,23779,9,2.0,70
1082,4,2,49,25139,9,2.0,70
1082,840,1,47,25252,10,1.0,70
1082,817,1,19,27937,11,0.0,70
1082,817,2,49,24833,11,0.0,70
1082,20,1,5,23406,12,0.0,70
1082,20,2,19,23681,12,0.0,70
1082,848,1,18,23804,13,0.0,70
1082,848,2,48,23530,13,0.0,70
1082,842,1,5,23557,14,0.0,70
1082,842,2,36,23613,14,0.0,70
1082,846,1,19,43032,15,0.0,70
1082,846,2,42,24134,15,0.0,70
1082,849,1,9,24020,16,0.0,70
1082,849,2,37,30034,16,0.0,70
1082,825,1,7,38262,17,0.0,70
1082,852,1,9,23248,18,0.0,47
1082,852,2,47,23450,18,0.0,47
1083,832,2,20,28574,1,25.0,52
1083,832,3,39,28435,1,25.0,52
1083,815,2,5,37302,2,18.0,52
1083,815,3,39,28155,2,18.0,52
1083,1,2,33,29837,3,16.0,52
1083,1,3,39,28996,3,16.0,52
1083,844,2,25,28805,4,12.0,52
1083,4,2,33,28733,5,10.0,52
1083,4,3,39,28841,5,10.0,52
1083,846,2,34,28947,6,8.0,52
1083,846,3,40,28659,6,8.0,52
1083,830,2,12,29395,7,6.0,52
1083,830,3,23,29296,7,6.0,52
1083,830,4,39,28709,7,6.0,52
1083,854,2,19,29147,8,4.0,52
1083,854,3,39,30832,8,4.0,52
1083,20,2,6,29846,9,2.0,52
1083,20,3,39,28540,9,2.0,52
1083,825,2,22,29473,10,1.0,52
1083,840,2,15,28632,11,0.0,52
1083,840,3,40,29780,11,0.0,52
1083,849,2,19,28829,12,0.0,52
1083,849,3,39,28438,12,0.0,52
1083,817,2,20,30262,13,0.0,52
1083,817,3,32,30599,13,0.0,52
1083,817,4,38,29345,13,0.0,52
1083,852,2,18,34759,14,0.0,52
1083,852,3,38,29448,14,0.0,52
1083,839,2,22,30342,15,0.0,37
1083,842,2,16,29632,16,0.0,26
1084,844,1,26,21532,1,25.0,71
1084,844,2,49,21319,1,25.0,71
1084,844,3,58,21650,1,25.0,71
1084,830,1,13,22022,2,19.0,71
1084,830,2,36,21444,2,19.0,71
1084,830,3,58,21319,2,19.0,71
1084,1,1,28,23026,3,15.0,71
1084,1,2,51,22697,3,15.0,71
1084,847,1,11,38201,4,12.0,71
1084,847,2,40,21731,4,12.0,71
1084,839,1,16,21755,5,10.0,71
1084,839,2,44,22109,5,10.0,71
1084,854,1,16,22120,6,8.0,70
1084,854,2,43,22880,6,8.0,70
1084,846,1,14,22684,7,6.0,70
1084,846,2,43,27324,7,6.0,70
1084,825,1,15,22205,8,4.0,70
1084,825,2,41,22088,8,4.0,70
1084,817,1,12,21356,9,2.0,70
1084,817,2,44,21889,9,2.0,70
1084,4,1,27,21552,10,1.0,70
1084,4,2,57,21827,10,1.0,70
1084,4,3,58,24252,10,1.0,70
1084,822,1,6,24677,11,0.0,70
1084,822,2,39,22278,11,0.0,70
1084,848,1,11,22301,12,0.0,70
1084,848,2,41,22122,12,0.0,70
1084,840,1,29,21431,13,0.0,70
1084,840,2,48,21952,13,0.0,70
1084,855,1,24,22704,14,0.0,70
1084,855,2,46,28860,14,0.0,70
1084,842,1,12,22724,15,0.0,70
1084,842,2,40,27610,15,0.0,70
1084,852,1,26,21749,16,0.0,70
1084,852,2,46,21519,16,0.0,70
1084,20,1,20,22112,17,0.0,70
1084,20,2,44,21583,17,0.0,70
1084,832,1,27,21212,18,0.0,56
1084,832,2,50,21492,18,0.0,56
1084,849,1,12,21722,19,0.0,48
1084,849,2,35,21206,19,0.0,48
1084,815,1,1,23681,20,0.0,24
1085,830,1,16,35266,1,25.0,53
1085,1,1,18,37189,2,18.0,53
1085,847,1,18,38277,3,15.0,53
1085,815,1,18,38061,4,12.0,53
1085,832,1,18,41458,5,11.0,53
1085,832,2,42,42292,5,11.0,53
1085,4,1,18,36524,6,8.0,53
1085,846,1,18,37539,7,6.0,53
1085,839,1,18,44747,8,4.0,53
1085,817,1,18,36264,9,2.0,53
1085,840,1,18,39844,10,1.0,53
1085,20,1,19,36671,11,0.0,53
1085,842,1,18,35969,12,0.0,53
1085,848,1,18,37380,13,0.0,53
1085,822,1,18,37855,14,0.0,53
1085,822,2,36,36520,14,0.0,53
1085,854,1,9,36704,15,0.0,53
1085,854,2,18,37003,15,0.0,53
1085,855,1,9,36444,16,0.0,47
1085,849,1,19,37497,17,0.0,40
1085,849,2,38,36942,17,0.0,40
1085,825,1,8,36779,18,0.0,37
1085,825,2,18,36403,18,0.0,37
1085,852,1,11,37648,20,0.0,17
1086,830,1,16,21351,1,25.0,70
1086,830,2,38,21228,1,25.0,70
1086,1,1,19,21699,2,19.0,70
1086,1,2,51,22095,2,19.0,70
1086,847,1,16,22763,3,15.0,70
1086,847,2,39,21743,3,15.0,70
1086,832,1,17,22820,4,12.0,70
1086,832,2,47,23456,4,12.0,70
1086,815,1,18,21118,5,10.0,70
1086,815,2,42,21167,5,10.0,70
1086,844,1,21,21775,6,8.0,70
1086,844,2,39,21972,6,8.0,70
1086,844,3,54,21544,6,8.0,70
1086,846,1,14,23567,7,6.0,70
1086,846,2,42,21855,7,6.0,70
